doc_id	title	author_id	first_name	surname_prefix	surname	full_name	birth_year	death_year	year_of_publication
loos005leve03	Het leven van Johannes Wouter Blommesteyn	loos005	Adriaan		Loosjes	Loosjes, Adriaan	1761.0	1818.0	1816
daal002janp01	Jan Perfect of De weg der volmaking, vertoond in het leven en de zonderlinge lotgevallen van een voornaam wijsgeer	daal002	Bruno		Daalberg	Daalberg, Bruno	1758.0	1818.0	1817
mast002wilh01	Wilhelmina Noordkerk. Eene geschiedenis ter aanprijzing van oud vaderlandsche zeden, voor Nederlandsche vrouwen en meisjes	mast002	Fenna		Mastenbroek	Mastenbroek, Fenna	1788.0	1826.0	1818
moen006mevr01	Mevrouw Veltman en hare voedsterlingen	moen006	Petronella		Moens	Moens, Petronella	1762.0	1843.0	1824
neuf002klei01	De kleine pligten (4 delen)	neuf002	Margaretha Jacoba	de	Neufville	Neufville, Margaretha Jacoba de	1775.0	1856.0	1824
meer031kerm01	De kermiswandeling	meer031	Anna Barbara	van	Meerten-Schilperoort	Meerten-Schilperoort, Anna Barbara van	1778.0	1853.0	1825
moen006lett04	Letter-looveren, gestrooid voor mijne jonge landgenooten	moen006	Petronella		Moens	Moens, Petronella	1762.0	1843.0	1826
lefr001outa01	Outalissi; a Tale of Dutch Guiana	lefr001	Christopher Edward		Lefroy	Lefroy, Christopher Edward			1826
neuf002schi01	De schildknaap	neuf002	Margaretha Jacoba	de	Neufville	Neufville, Margaretha Jacoba de	1775.0	1856.0	1829
schu025gala01	Galama of de bevrijding van Vriesland	schu025	Jan Ernst		Schut	Schut, Jan Ernst	1783.0	1836.0	1833
lenn006plee01	De pleegzoon (2 delen)	lenn006	Jacob	van	Lennep	Lennep, Jacob van	1802.0	1868.0	1833
bure003magd01	Magdalena Moons, of het Beleg van Leyden	bure003	Anne Diederik	van	Buren Schele	Buren Schele, Anne Diederik van	1801.0	1874.0	1835
beet005kuse01	Kuser	beet005	Nicolaas		Beets	Beets, Nicolaas	1814.0	1903.0	1835
dros003sche01	Schetsen en verhalen	dros003	Aernout		Drost	Drost, Aernout	1810.0	1834.0	1833
neuf002zeso02	Zes oorspronkelijk Nederduitsche verhalen	neuf002	Margaretha Jacoba	de	Neufville	Neufville, Margaretha Jacoba de	1775.0	1856.0	1834
neuf002elis01	Elisabeth Basmooth, of eene Engelsche plant op Hollandschen bodem. Deel 1	neuf002	Margaretha Jacoba	de	Neufville	Neufville, Margaretha Jacoba de	1775.0	1856.0	1836
neuf002elis02	Elisabeth Basmooth, of eene Engelsche plant op Hollandschen bodem. Deel 2	neuf002	Margaretha Jacoba	de	Neufville	Neufville, Margaretha Jacoba de	1775.0	1856.0	1836
moen006jong02	De jonge Sofia	moen006	Petronella		Moens	Moens, Petronella	1762.0	1843.0	1820
cons001intw01	In 't Wonderjaer	cons001	Hendrik		Conscience	Conscience, Hendrik	1812.0	1883.0	1837
cons001leeu01	De leeuw van Vlaenderen	cons001	Hendrik		Conscience	Conscience, Hendrik	1812.0	1883.0	1838
lenn006onze01	Onze voorouders in verschillende taferelen geschetst. Deel 1. Alwart. Brinio	lenn006	Jacob	van	Lennep	Lennep, Jacob van	1802.0	1868.0	1838
beet005jose01	Jose, een Spaansch verhaal	beet005	Nicolaas		Beets	Beets, Nicolaas	1814.0	1903.0	1834
hase001tela01	Te laat	hase001	Betsy		Hasebroek	Hasebroek, Betsy	1811.0	1887.0	1838
lenn006onze02	Onze voorouders in verschillende taferelen geschetst. Deel 2. Chariëtto. De Saxische weezen. De Friezen te Rome	lenn006	Jacob	van	Lennep	Lennep, Jacob van	1802.0	1868.0	1839
cour005robe01	Robert de Vries. Historisch tafereel uit de XIe eeuw	cour005	J.B.		Courtmans	Courtmans, J.B.	1811.0	1856.0	1839
joly002sieg01	Siége de Maestricht, sous Alexandre Farnèse, duc de Parma, en 1579	joly002	Victor		Joly	Joly, Victor	1811.0	1870.0	1840
hase001twee01	Twee vrouwen	hase001	Betsy		Hasebroek	Hasebroek, Betsy	1811.0	1887.0	1840
bosb002huis01	Het huis Lauernesse	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1840
lenn006lotg01	De lotgevallen van Ferdinand Huyck	lenn006	Jacob	van	Lennep	Lennep, Jacob van	1802.0	1868.0	1840
neuf002acht01	Acht oorspronkelijk Nederduitsche verhalen voor de jeugd	neuf002	Margaretha Jacoba	de	Neufville	Neufville, Margaretha Jacoba de	1775.0	1856.0	1840
lenn006onze03	Onze voorouders in verschillende taferelen geschetst. Deel 3. De koorknaap. De Hunenborg	lenn006	Jacob	van	Lennep	Lennep, Jacob van	1802.0	1868.0	1841
rons001kapi01	Kapitein Blommaert of De Boschgeuzen te Audenaerde 1566-1572	rons001	Joseph		Ronsse	Ronsse, Joseph	1806.0	1862.0	1841
rons001pedr01	Pedro en Blondina	rons001	Joseph		Ronsse	Ronsse, Joseph	1806.0	1862.0	1842
gijs016will01	Willem van Bergen, student aan de Leydsche hoogeschool	gijs016	A.		Gijsberti Hodenpijl	Gijsberti Hodenpijl, A.	1809.0	1854.0	1842
lenn006onze04	Onze voorouders in verschillende taferelen geschetst. Deel 4. De gestoorde bruiloft. Ulrich de zanger. De Friesche bouwmeester. De bedevaartganger	lenn006	Jacob	van	Lennep	Lennep, Jacob van	1802.0	1868.0	1842
cler026baud01	Baudewyn en Avezoeta, of Vryheydsliefde en godsdienst	cler026	Jacob Lodewijk	de	Clercq	Clercq, Jacob Lodewijk de			1842
laet002huis01	Het huis van Wesenbeke	laet002	J.A.	de	Laet	Laet, J.A. de	1815.0	1891.0	1842
bosb002kroo01	Eene kroon voor Karel den Stouten	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1842
slee003kron02	Kronyken der straten van Antwerpen. Deel 2	slee003	Domien		Sleeckx	Sleeckx, Domien	1818.0	1901.0	1843
slee003kron03	Kronyken der straten van Antwerpen. Deel 3	slee003	Domien		Sleeckx	Sleeckx, Domien	1818.0	1901.0	1843
slee003kron01	Kronyken der straten van Antwerpen. Deel 1	slee003	Domien		Sleeckx	Sleeckx, Domien	1818.0	1901.0	1843
nole004reis01	Een reisje in het noorde	nole004	Joannes		Nolet de Brauwere van Steeland	Nolet de Brauwere van Steeland, Joannes	1815.0	1888.0	1843
bosb002vers01	Verspreide verhalen	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1837
lenn006onze05	Onze voorouders in verschillende taferelen geschetst. Deel 5. De reisgenooten	lenn006	Jacob	van	Lennep	Lennep, Jacob van	1802.0	1868.0	1844
bosb002xime01	Ximenes. Alba. Orsini. Drie novellen uit Spanje. Deel 1	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1844
bosb002xime02	Ximenes. Alba. Orsini. Drie novellen uit Spanje. Deel 2	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1844
ecre001bokk01	De bokkenryders in het land van Valkenberg	ecre001	Pieter		Ecrevisse	Ecrevisse, Pieter	1804.0	1879.0	1845
loos005zede03	Zedelijke verhalen	loos005	Adriaan		Loosjes	Loosjes, Adriaan	1761.0	1818.0	1805
rons001arno02	Arnold van Schoorisse, episode uit den opstand der Gentenaers (1382-1385). Deel 2	rons001	Joseph		Ronsse	Ronsse, Joseph	1806.0	1862.0	1845
rons001arno03	Arnold van Schoorisse, episode uit den opstand der Gentenaers (1382-1385). Deel 3	rons001	Joseph		Ronsse	Ronsse, Joseph	1806.0	1862.0	1845
rons001arno04	Arnold van Schoorisse, episode uit den opstand der Gentenaers (1382-1385). Deel 4	rons001	Joseph		Ronsse	Ronsse, Joseph	1806.0	1862.0	1845
rons001arno01	Arnold van Schoorisse, episode uit den opstand der Gentenaers (1382-1385). Deel 1	rons001	Joseph		Ronsse	Ronsse, Joseph	1806.0	1862.0	1845
bosb002graa02	De graaf van Leycester in Nederland (2 delen)	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1845
cons001avon01	Avondstonden	cons001	Hendrik		Conscience	Conscience, Hendrik	1812.0	1883.0	1846
knep001verh01	Verhalen	knep001	Johannes		Kneppelhout	Kneppelhout, Johannes	1814.0	1885.0	1846
limb006lees01	Het leesgezelschap te Diepenbeek	limb006	P.	van	Limburg Brouwer	Limburg Brouwer, P. van	1795.0	1847.0	1847
boek013arno01	Arnold van Rummen	boek013	Caspar Hendrik	van	Boekel	Boekel, Caspar Hendrik van	1811.0	1876.0	1847
gerr002zoon01	Zoon des volks	gerr002	Lodewijk		Gerrits	Gerrits, Lodewijk	1827.0	1873.0	1847
zett001bern01	Bernhart de Laet	zett001	Eugeen		Zetternam	Zetternam, Eugeen	1826.0	1855.0	1847
zett001voor01	Voor twee centen minder	zett001	Eugeen		Zetternam	Zetternam, Eugeen	1826.0	1855.0	1847
zett001mijn01	Mijnheer Luchtervelde	zett001	Eugeen		Zetternam	Zetternam, Eugeen	1826.0	1855.0	1848
zett001toov01	De tooverdoos	zett001	Eugeen		Zetternam	Zetternam, Eugeen	1826.0	1855.0	1848
kerc007ziel01	Ziel en lichaem	kerc007	Pieter Frans	van	Kerckhoven	Kerckhoven, Pieter Frans van	1818.0	1857.0	1848
bosb002huis02	Het huis Honselaarsdijk in 1638. Deel 1	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1849
bosb002huis08	Het huis Honselaarsdijk in 1638. Deel 2	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1849
calc002uitv01	Uit verre landen en van nabij (onder pseudoniem Elise)	calc002	Elise	van	Calcar	Calcar, Elise van	1822.0	1904.0	1850
cons001baes01	Baes Gansendonck	cons001	Hendrik		Conscience	Conscience, Hendrik	1812.0	1883.0	1850
cons001lote01	De loteling	cons001	Hendrik		Conscience	Conscience, Hendrik	1812.0	1883.0	1850
lenn006eliz01	Elizabeth Musch (3 delen)	lenn006	Jacob	van	Lennep	Lennep, Jacob van	1802.0	1868.0	1850
kerc007lief01	Liefde	kerc007	Pieter Frans	van	Kerckhoven	Kerckhoven, Pieter Frans van	1818.0	1857.0	1851
snie001arme01	De arme schoolmeester	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1851
poul005unfe01	Un festival en 1851 ou L'amour et la musique	poul005	Jules	de	Poully	Poully, Jules de	1804.0	1863.0	1851
poul005lorp01	L'orpheline de Maestricht. Épisode de la révolution de 1830 (2 delen)	poul005	Jules	de	Poully	Poully, Jules de	1804.0	1863.0	1851
cons001gier01	De gierigaard	cons001	Hendrik		Conscience	Conscience, Hendrik	1812.0	1883.0	1852
zett001arno01	Arnold de Droomer	zett001	Eugeen		Zetternam	Zetternam, Eugeen	1826.0	1855.0	1852
cons001boer01	De boerenkryg (1798). Deel 1	cons001	Hendrik		Conscience	Conscience, Hendrik	1812.0	1883.0	1853
cons001boer02	De boerenkryg (1798). Deel 2	cons001	Hendrik		Conscience	Conscience, Hendrik	1812.0	1883.0	1853
kind005valv01	De val van het laatste bolwerk der protestanten: La Rochelle in 1627	kind005	J.C.		Kindermann	Kindermann, J.C.	1804.0	1876.0	1853
geir001free01	Freê-altyd-wys	geir001	Pieter		Geiregat	Geiregat, Pieter	1828.0	1902.0	1853
gerr002oude02	De oude Belgen. Deel 2	gerr002	Lodewijk		Gerrits	Gerrits, Lodewijk	1827.0	1873.0	1854
gerr002vert01	Vertellingen	gerr002	Lodewijk		Gerrits	Gerrits, Lodewijk	1827.0	1873.0	1854
geir001verh01	Verhalen uit den ouden tyd	geir001	Pieter		Geiregat	Geiregat, Pieter	1828.0	1902.0	1854
math008koni01	Een koning in de Kempen (onder pseudoniem L. van Rucklingen)	math008	Lodewijk		Mathot	Mathot, Lodewijk	1830.0	1895.0	1854
drie015klae01	Klaes de Veehoeder. Zedenverhael uit onzen tyd	drie015	Emmanuel	van	Driessche	Driessche, Emmanuel van	1824.0	1897.0	1854
gerr002oude01	De oude Belgen. Deel 1	gerr002	Lodewijk		Gerrits	Gerrits, Lodewijk	1827.0	1873.0	1854
dumo005anna01	Anna. Eene ware geschiedenis uit de volksklas	dumo005	Christiaan Peter		Dumont	Dumont, Christiaan Peter	1824.0		1854
snie001bloe01	Het bloemengraf	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1855
bosb002gide06	Gideon Florensz. Deel 2	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1854
delc002geld01	Geld of liefde	delc002	Désiré		Delcroix	Delcroix, Désiré	1823.0	1887.0	1855
rott005doch01	De dochter des visschers	rott005	Jan Baptist Antoon	van	Rotterdam	Rotterdam, Jan Baptist Antoon van	1825.0	1877.0	1855
slee003ontm01	Ontmoetingen	slee003	Domien		Sleeckx	Sleeckx, Domien	1818.0	1901.0	1855
snie001gast02	De gasthuisnon. Deel 2	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1855
bosb002gide05	Gideon Florensz. Deel 1	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1854
snie001gast01	De gasthuisnon. Deel 1	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1855
snie002mees01	De meesterknecht	snie002	Jan Renier		Snieders	Snieders, Jan Renier	1812.0	1888.0	1855
koet003vers01	Verspreide kinderverhalen	koet003	C.E.	van	Koetsveld	Koetsveld, C.E. van	1807.0	1893.0	1855
crem001betu01	Betuwsche novellen	crem001	J.J.		Cremer	Cremer, J.J.	1827.0	1880.0	1856
crem001dani01	Daniël Sils	crem001	J.J.		Cremer	Cremer, J.J.	1827.0	1880.0	1856
drie015moed02	Moeder Lysbeth	drie015	Emmanuel	van	Driessche	Driessche, Emmanuel van	1824.0	1897.0	1856
drie015watm01	Wat een meisje vermag	drie015	Emmanuel	van	Driessche	Driessche, Emmanuel van	1824.0	1897.0	1856
math008stro01	De stroovlechter. Vertelling uit het Jekerdal (onder pseudoniem L. van Rucklingen)	math008	Lodewijk		Mathot	Mathot, Lodewijk	1830.0	1895.0	1856
andr018mari02	Marie en Pauline, of Nederigheid en hoogmoed	andr018	P.J.		Andriessen	Andriessen, P.J.	1815.0	1877.0	1856
calc002dert01	De dertiende (3 delen)	calc002	Elise	van	Calcar	Calcar, Elise van	1822.0	1904.0	1857
drie015vero01	De veroordeelde	drie015	Emmanuel	van	Driessche	Driessche, Emmanuel van	1824.0	1897.0	1857
gerr002eliz01	Eliza Devries	gerr002	Lodewijk		Gerrits	Gerrits, Lodewijk	1827.0	1873.0	1857
hoev006were01	De wereld in 't klein	hoev006	Adriaan Hendrik	van der	Hoeve	Hoeve, Adriaan Hendrik van der	1803.0	1898.0	1853
muld014janf01	Jan Faessen	muld014	Lodewijk		Mulder	Mulder, Lodewijk	1822.0	1907.0	1857
snie001fort01	De fortuinzoekers	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1858
gerd001inde01	In de duinen	gerd001	Eduard		Gerdes	Gerdes, Eduard	1821.0	1898.0	1858
lief001plan01	De planter Brunel en zijne slaven Asa en Neno, of Hoe de hemelsche vader het kwade gedoogt om daaruit het goede te doen geboren worden	lief001	Jan	de	Liefde	Liefde, Jan de	1814.0	1869.0	1858
kell004huis01	Het huisgezin van den praeceptor	kell004	Gerard		Keller	Keller, Gerard	1829.0	1899.0	1859
bosb002alkm02	De Alkmaarsche wees en eenige andere novellen	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1850
delc003fern01	Fernandina en Frederika, of der vrouwen peerlen	delc003	Jeanette		Delcroix	Delcroix, Jeanette	1826.0	1897.0	1860
snie001wolf01	De wolfjager. Deel 1	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1860
ecre001kank01	De kanker der steden	ecre001	Pieter		Ecrevisse	Ecrevisse, Pieter	1804.0	1879.0	1860
snie001wolf02	De wolfjager. Deel 2	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1860
slee003ints02	In 't schipperskwartier. Deel 2	slee003	Domien		Sleeckx	Sleeckx, Domien	1818.0	1901.0	1861
slee003ints01	In 't schipperskwartier. Deel 1	slee003	Domien		Sleeckx	Sleeckx, Domien	1818.0	1901.0	1861
pier003inti01	Intimis	pier003	Allard		Pierson	Pierson, Allard	1831.0	1896.0	1861
snie001snee01	Sneeuwvlokske. Eene vertelling uit de dagen van den watersnood	snie001	August		Snieders	Snieders, August	1825.0	1904.0	1861
hoev006mens01	Menschenwaan en Christendom	hoev006	Adriaan Hendrik	van der	Hoeve	Hoeve, Adriaan Hendrik van der	1803.0	1898.0	1861
calc002star02	Eene star in den nacht (2 delen)	calc002	Elise	van	Calcar	Calcar, Elise van	1822.0	1904.0	1853
lief001vrij01	De vrijbuiter	lief001	Jan	de	Liefde	Liefde, Jan de	1814.0	1869.0	1862
pott003robe01	Robert van Valois te Gent	pott003	Frans	De	Potter	Potter, Frans De	1834.0	1904.0	1862
bosb002bloe01	De bloemschilderes Maria van Oosterwijk	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1862
andr018schi01	De schildknaap van Gijsbrecht van Aemstel	andr018	P.J.		Andriessen	Andriessen, P.J.	1815.0	1877.0	1862
slee003ekst01	Op 't Eksterlaar	slee003	Domien		Sleeckx	Sleeckx, Domien	1818.0	1901.0	1863
cour006zwar01	De zwarte hoeve	cour006	Johanna Desideria		Courtmans-Berchmans	Courtmans-Berchmans, Johanna Desideria	1811.0	1890.0	1863
cour006gesc01	Het geschenk van den jager	cour006	Johanna Desideria		Courtmans-Berchmans	Courtmans-Berchmans, Johanna Desideria	1811.0	1890.0	1864
gogh007vert01	Vertellingen van een Surinaamschen vogel	gogh007	Christina	van	Gogh	Gogh, Christina van			1864
cour006hutv01	De hut van tante Klara	cour006	Johanna Desideria		Courtmans-Berchmans	Courtmans-Berchmans, Johanna Desideria	1811.0	1890.0	1865
lumm001smid01	De smidsgezel van Utrecht	lumm001	Hendrik Jan	van	Lummel	Lummel, Hendrik Jan van	1815.0	1877.0	1865
lenn006klaa01	Klaasje Zevenster	lenn006	Jacob	van	Lennep	Lennep, Jacob van	1802.0	1868.0	1866
pier003adri01	Adriaan de Mérival	pier003	Allard		Pierson	Pierson, Allard	1831.0	1896.0	1866
slee003tyba01	Tybaerts en Cie	slee003	Domien		Sleeckx	Sleeckx, Domien	1818.0	1901.0	1867
