ti_id	titel	jaar	druk	categorie	voornaam	voorvoegsel	achternaam	uitgever	plaats_van_uitgave	cc_land	genre	geplaatst	link naar DBNL.org	author_id	year_start	year_end	year_precision	decade_start	decade_end	is_anonymous	no_author_id	is_magazine	is_prose	reprint_id	orig_jaar	best_jaar	Naam	Volledige voornaam	Personalia	active_start	active_end	dob_string	dob_location	dob_day	dob_month	dob_year	dob_century	dod_string	dod_location	dod_day	dod_month	dod_year	dod_century
brug004coqu01	Een coquette vrouw	1916	2de druk	herdruk	Carry	van	Bruggen	Van Kampen	Amsterdam	nl	proza	brug004coqu01_01	https://www.dbnl.org/tekst/brug004coqu01_01	brug004	1915	1915	exact	1910	1910	False	False	False	True	brug004coqu01	1915-1915	1915-1915	Bruggen, Carry van	[Caroline Lea]	(Smilde 1 januari 1881 - Laren 16 november 1932)	1907	1927	Smilde 1 januari 1881	Smilde	1.0	1.0	1881.0	19.0	Laren 16 november 1932	Laren	16.0	11.0	1932.0	20.0
ouds001lout02	Louteringen	1916	1ste druk	werk	J.	van	Oudshoorn	Brusse's Uitgevers-Maatschappij	Rotterdam	nl	proza	ouds001lout02_01	https://www.dbnl.org/tekst/ouds001lout02_01	ouds001	1916	1916	exact	1910	1910	False	False	False	True			1916	Oudshoorn, J. van		(Den Haag 20 december 1876 - Den Haag 31 juli 1951)	1914	1965	Den Haag 20 december 1876	Den Haag	20.0	12.0	1876.0	19.0	Den Haag 31 juli 1951	Den Haag	31.0	7.0	1951.0	20.0
abko001joli02	Jolig strandleven	1916	1ste druk	werk	Chr.	van	Abkoude	Gebr. Kluitman	Alkmaar	nl	proza	abko001joli02_01	https://www.dbnl.org/tekst/abko001joli02_01	abko001	1916	1916	exact	1910	1910	False	False	False	True			1916	Abkoude, Chr. van	[Christiaan Frederik (Chris)]	(Rotterdam 6 november 1880 - Portland (Oregon) 2 januari 1960)	1907	1931	Rotterdam 6 november 1880	Rotterdam	6.0	11.0	1880.0	19.0	Portland (Oregon) 2 januari 1960	Portland (Oregon)	2.0	1.0	1960.0	20.0
eman001lief01	Liefdeleven	1916	1ste druk	werk	Marcellus		Emants			nl	proza	eman001lief01_01	https://www.dbnl.org/tekst/eman001lief01_01	eman001	1916	1916	exact	1910	1910	False	False	False	True			1916	Emants, Marcellus		(Voorburg 12 augustus 1848 - Baden 14 oktober 1923)	1878	1983	Voorburg 12 augustus 1848	Voorburg	12.0	8.0	1848.0	19.0	Baden 14 oktober 1923	Baden	14.0	10.0	1923.0	20.0
buhr003jet_01	Jet	1916	1ste druk	werk	Lize		Bührs	Paul Brand	Bussum	nl	proza	buhr003jet_01_01	https://www.dbnl.org/tekst/buhr003jet_01_01	buhr003	1916	1916	exact	1910	1910	False	False	False	True			1916	Bührs, Lize			1916	1916												
velt023trou01	Trouwe vrienden	1916	1ste druk	werk	Jan		Veltman	G.F. Callenbach	Nijkerk	nl	proza	velt023trou01_01	https://www.dbnl.org/tekst/velt023trou01_01	velt023	1916	1916	exact	1910	1910	False	False	False	True			1916	Veltman, Jan		(Drachten 10 januari 1857 - Utrecht  1938)	1916	1923	Drachten 10 januari 1857	Drachten	10.0	1.0	1857.0	19.0	Utrecht  1938	Utrecht 			1938.0	20.0
kiev001huti02	De hut in het bosch	1916	2de druk	herdruk	C.J.		Kieviet	Valkhoff & Co./G.J. van Amerongen	Amersfoort	nl	proza	kiev001huti02_01	https://www.dbnl.org/tekst/kiev001huti02_01	kiev001	1905	1905	exact	1910	1910	False	False	False	True	kiev001huti02	1905-1905	1905-1905	Kieviet, C.J.	[Cornelis Johannes]	(Hoofddorp 8 maart 1858 - Wassenaar 10 augustus 1931)	1890	1933	Hoofddorp 8 maart 1858	Hoofddorp	8.0	3.0	1858.0	19.0	Wassenaar 10 augustus 1931	Wassenaar	10.0	8.0	1931.0	20.0
goev001uith02	Uit het wonderland	1916	4de druk	herdruk	J.J.A.		Goeverneur	Van Holkema & Warendorf	Amsterdam	nl	proza	goev001uith02_01	https://www.dbnl.org/tekst/goev001uith02_01	goev001	1916	1916	exact	1910	1910	False	False	False	True			1916	Goeverneur, J.J.A.	[Johan Jacob Antonie]	(Hoevelaken 14 februari 1809 - Groningen 18 maart 1889)	1860	1916	Hoevelaken 14 februari 1809	Hoevelaken	14.0	2.0	1809.0	19.0	Groningen 18 maart 1889	Groningen	18.0	3.0	1889.0	19.0
blaa012loee03	Loe en Jettie	1916	2de druk	herdruk	Henriëtte		Blaauw	Kluitman	Alkmaar	nl	proza	blaa012loee03_01	https://www.dbnl.org/tekst/blaa012loee03_01	blaa012	1916	1916	exact	1910	1910	False	False	False	True			1916	Blaauw, Henriëtte	[Henriëtte Sophia]	(Veenwouden 5 februari 1875 - Zeist 15 februari 1949)	1910	1931	Veenwouden 5 februari 1875	Veenwouden	5.0	2.0	1875.0	19.0	Zeist 15 februari 1949	Zeist	15.0	2.0	1949.0	20.0
reyn008mari01	Een 'Mariage de raison'	1916	1ste druk	werk	Jeanne		Reyneke van Stuwe	Veen	Amsterdam	nl	proza	reyn008mari01_01	https://www.dbnl.org/tekst/reyn008mari01_01	reyn008	1916	1916	exact	1910	1910	False	False	False	True			1916	Reyneke van Stuwe, Jeanne	[Jeane Henriette Reine Reijneke]	(Soerakarta 1 september 1874 - Den Haag 24 juli 1951)	1898	1937	Soerakarta 1 september 1874	Soerakarta	1.0	9.0	1874.0	19.0	Den Haag 24 juli 1951	Den Haag	24.0	7.0	1951.0	20.0
jehu001geni02	Een geniaal zestal	1917	2de druk	herdruk	Felicie		Jehu	Kluitman	Alkmaar	nl	proza	jehu001geni02_01	https://www.dbnl.org/tekst/jehu001geni02_01	jehu001	1917	1917	exact	1910	1910	False	False	False	True			1917	Jehu, Felicie		(Breda 28 november 1865 - Den Haag 14 april 1956)	1917	1917	Breda 28 november 1865	Breda	28.0	11.0	1865.0	19.0	Den Haag 14 april 1956	Den Haag	14.0	4.0	1956.0	20.0
boer123erfd01	De erfdochter van de Doorwerth	1917	1ste druk	werk	Jan L.	de	Boer	Ten Brink	Arnhem	nl	proza	boer123erfd01_01	https://www.dbnl.org/tekst/boer123erfd01_01	boer123	1917	1917	exact	1910	1910	False	False	False	True			1917	Boer, Jan L. de	[Jan Lammert]	(Oldeholtwolde 13 februari 1888 - Nunspeet 29 augustus 1951)	1917	1923	Oldeholtwolde 13 februari 1888	Oldeholtwolde	13.0	2.0	1888.0	19.0	Nunspeet 29 augustus 1951	Nunspeet	29.0	8.0	1951.0	20.0
woud008vank03	Van knop tot bloem	1917	3de druk	herdruk	Johanna	van	Woude	Kluitman	Alkmaar	nl	proza	woud008vank03_01	https://www.dbnl.org/tekst/woud008vank03_01	woud008	1898	1898	exact	1910	1910	False	False	False	True	woud008vank03	1898-1898	1898-1898	Woude, Johanna van	[Sophia Margaretha Cornelia]	(Tiel 23 november 1853 - Utrecht 26 november 1904)	1879	1923	Tiel 23 november 1853	Tiel	23.0	11.0	1853.0	19.0	Utrecht 26 november 1904	Utrecht	26.0	11.0	1904.0	20.0
will191moto01	De motorboot	1917	1ste druk	werk	C.N.		Williamson	H. Honig	Utrecht	nl	proza	will191moto01_01	https://www.dbnl.org/tekst/will191moto01_01	will191	1917	1917	exact	1910	1910	False	False	False	True			1917	Williamson, C.N.			1917	1917												
schl016lotm05	Lot Mertens	1917	2de druk	herdruk	Alberdina Hermanna		Schlüter	Gebr. Kluitman	Alkmaar	nl	proza	schl016lotm05_01	https://www.dbnl.org/tekst/schl016lotm05_01	schl016	1908	1908	exact	1910	1910	False	False	False	True	schl016lotm05	1908-1908	1908-1908	Schlüter, Alberdina Hermanna		(1877 -   1946)	1905	1912	1877				1877.0	19.0	1946				1946.0	20.0
terv003toet01	Toetie Roetmop	1917	1ste druk	werk	Lina		Tervooren	Querido	Amsterdam	nl	proza	terv003toet01_01	https://www.dbnl.org/tekst/terv003toet01_01	terv003	1917	1917	exact	1910	1910	False	False	False	True			1917	Tervooren, Lina		(1874 -   1954)	1917	1928	1874				1874.0	19.0	1954				1954.0	20.0
leop011joli03	Een jolig troepje   	1917	2de druk	herdruk	Marie		Leopold	G.B. van Goor	Gouda	nl	proza	leop011joli03_01	https://www.dbnl.org/tekst/leop011joli03_01	leop011	1917	1917	exact	1910	1910	False	False	False	True			1917	Leopold, Marie	[Marie]	(1867)	1917	1917	1867				1867.0	19.0						
louw005best02	Bestevaêr Tromp, of Hoe de Vereenigde Provinciën eene zeemogendheid werden 	1917	5de, verbeterde druk	herdruk	Pieter		Louwerse	A. W. Sijthoff	Leiden	nl	proza	louw005best02_01	https://www.dbnl.org/tekst/louw005best02_01	louw005	1875	1875	exact	1910	1910	False	False	False	True	louw005best02	1875-1875	1875-1875	Louwerse, Pieter		(Oost-Souburg 23 januari 1840 - Den Haag 20 augustus 1908)	1875	1875	Oost-Souburg 23 januari 1840	Oost-Souburg	23.0	1.0	1840.0	19.0	Den Haag 20 augustus 1908	Den Haag	20.0	8.0	1908.0	20.0
hube006tant02	Tante Loesje	1917	2de druk	herdruk	Anna		Hubert van Beusekom	Kluitman		nl	proza	hube006tant02_01	https://www.dbnl.org/tekst/hube006tant02_01	hube006	1917	1917	exact	1910	1910	False	False	False	True			1917	Hubert van Beusekom, Anna	[Anna Christina Helena (Anna)]	(Breda 21 februari 1882 - Rotterdam 27 oktober 1926)	1917	1917	Breda 21 februari 1882	Breda	21.0	2.0	1882.0	19.0	Rotterdam 27 oktober 1926	Rotterdam	27.0	10.0	1926.0	20.0
abko001inst02	Instituut Sparrenheide	1917	2de druk	herdruk	Chr.	van	Abkoude	Gebr. Kluitman	Alkmaar	nl	proza	abko001inst02_01	https://www.dbnl.org/tekst/abko001inst02_01	abko001	1914	1914	exact	1910	1910	False	False	False	True	abko001inst02	1914-1914	1914-1914	Abkoude, Chr. van	[Christiaan Frederik (Chris)]	(Rotterdam 6 november 1880 - Portland (Oregon) 2 januari 1960)	1907	1931	Rotterdam 6 november 1880	Rotterdam	6.0	11.0	1880.0	19.0	Portland (Oregon) 2 januari 1960	Portland (Oregon)	2.0	1.0	1960.0	20.0
gogh002rika01	Rika	1917	2de druk	herdruk	Anna	van	Gogh-Kaulbach	Van Kampen	Amsterdam	nl	proza	gogh002rika01_01	https://www.dbnl.org/tekst/gogh002rika01_01	gogh002	1905	1905	exact	1910	1910	False	False	False	True	gogh002rika01	1905-1905	1905-1905	Gogh-Kaulbach, Anna van		(Velsen 31 december 1869 - Haarlem 28 januari 1960)	1898	1920	Velsen 31 december 1869	Velsen	31.0	12.0	1869.0	19.0	Haarlem 28 januari 1960	Haarlem	28.0	1.0	1960.0	20.0
abko001hoej01	Hoe Jaap Bekkers een fiets kreeg	1917	1ste druk	werk	Chr.	van	Abkoude	Kluitman	Alkmaar	nl	proza	abko001hoej01_01	https://www.dbnl.org/tekst/abko001hoej01_01	abko001	1917	1917	exact	1910	1910	False	False	False	True			1917	Abkoude, Chr. van	[Christiaan Frederik (Chris)]	(Rotterdam 6 november 1880 - Portland (Oregon) 2 januari 1960)	1907	1931	Rotterdam 6 november 1880	Rotterdam	6.0	11.0	1880.0	19.0	Portland (Oregon) 2 januari 1960	Portland (Oregon)	2.0	1.0	1960.0	20.0
brun005fiat01	Fiat lux. Het worde licht (onder pseudoniem Angel David)	1917	1ste druk	werk	Victor J.		Brunclair	't Pardoent Bibliotheek	Antwerpen	be	proza	brun005fiat01_01	https://www.dbnl.org/tekst/brun005fiat01_01	brun005	1917	1917	exact	1910	1910	False	False	False	True			1917	Brunclair, Victor J.		(Antwerpen 18 oktober 1899 - Lagelund (Sleeswijk-Holstein) 21 november 1944)	1917	1930	Antwerpen 18 oktober 1899	Antwerpen	18.0	10.0	1899.0	19.0	Lagelund (Sleeswijk-Holstein) 21 november 1944	Lagelund (Sleeswijk-Holstein)	21.0	11.0	1944.0	20.0
reyn008heer01	De heer van de State	1917	4de druk	herdruk	Jeanne		Reyneke van Stuwe	L.J. Veen	Amsterdam	nl	proza	reyn008heer01_01	https://www.dbnl.org/tekst/reyn008heer01_01	reyn008	1898	1898	exact	1910	1910	False	False	False	True	reyn008heer01	1898-1898	1898-1898	Reyneke van Stuwe, Jeanne	[Jeane Henriette Reine Reijneke]	(Soerakarta 1 september 1874 - Den Haag 24 juli 1951)	1898	1937	Soerakarta 1 september 1874	Soerakarta	1.0	9.0	1874.0	19.0	Den Haag 24 juli 1951	Den Haag	24.0	7.0	1951.0	20.0
brug007alsg01	Als ge niet.... dan!	1917	1ste druk	werk	Kees	van	Bruggen	Brusse	Rotterdam	nl	proza	brug007alsg01_01	https://www.dbnl.org/tekst/brug007alsg01_01	brug007	1917	1917	exact	1910	1910	False	False	False	True			1917	Bruggen, Kees van	[Cornelis Johannes Antonius]	(Den Helder 14 november 1874 - Amsterdam 19 september 1960)	1917	1949	Den Helder 14 november 1874	Den Helder	14.0	11.0	1874.0	19.0	Amsterdam 19 september 1960	Amsterdam	19.0	9.0	1960.0	20.0
buys009tbol01	't Bolleken	1917	2de druk	herdruk	Cyriel		Buysse	Van Dishoeck	Bussum	nl	proza	buys009tbol01_01	https://www.dbnl.org/tekst/buys009tbol01_01	buys009	1906	1906	exact	1910	1910	False	False	False	True	buys009tbol01	1906-1906	1906-1906	Buysse, Cyriel	[Cyrillus Gustave Emile]	(Nevele 20 september 1859 - Afsnee 25 juli 1932)	1893	1924	Nevele 20 september 1859	Nevele	20.0	9.0	1859.0	19.0	Afsnee 25 juli 1932	Afsnee	25.0	7.0	1932.0	20.0
koen006moed01	De moeder	1917	1ste druk	werk	Marie		Koenen	Teulings	's-Hertogenbosch	nl	proza	koen006moed01_01	https://www.dbnl.org/tekst/koen006moed01_01	koen006	1917	1917	exact	1910	1910	False	False	False	True			1917	Koenen, Marie		('s-Hertogenbosch 19 januari 1879 - Maastricht 10 juli 1959)	1913	1947	's-Hertogenbosch 19 januari 1879	's-Hertogenbosch	19.0	1.0	1879.0	19.0	Maastricht 10 juli 1959	Maastricht	10.0	7.0	1959.0	20.0
mees009geer01	Geertje (2 delen)	1917	3de druk	herdruk	Johan	de	Meester	Van Dishoeck	Bussum	nl	proza	mees009geer01_01	https://www.dbnl.org/tekst/mees009geer01_01	mees009	1905	1905	exact	1910	1910	False	False	False	True	mees009geer01	1905-1905	1905-1905	Meester, Johan de	[Eliza Johannes]	(Harderwijk 6 februari 1860 - Utrecht 16 mei 1931)	1899	1917	Harderwijk 6 februari 1860	Harderwijk	6.0	2.0	1860.0	19.0	Utrecht 16 mei 1931	Utrecht	16.0	5.0	1931.0	20.0
mees009kind01	De kindsheid van Harlekijntje	1917	1ste druk	werk	Johan	de	Meester	Querido	Amsterdam	nl	proza	mees009kind01_01	https://www.dbnl.org/tekst/mees009kind01_01	mees009	1917	1917	exact	1910	1910	False	False	False	True			1917	Meester, Johan de	[Eliza Johannes]	(Harderwijk 6 februari 1860 - Utrecht 16 mei 1931)	1899	1917	Harderwijk 6 februari 1860	Harderwijk	6.0	2.0	1860.0	19.0	Utrecht 16 mei 1931	Utrecht	16.0	5.0	1931.0	20.0
reyn008ijde01	IJdelheid der ijdelheden	1917	1ste druk	werk	Jeanne		Reyneke van Stuwe	De Maatschappij voor Goede en Goedkoope Lectuur	Amsterdam	nl	proza	reyn008ijde01_01	https://www.dbnl.org/tekst/reyn008ijde01_01	reyn008	1917	1917	exact	1910	1910	False	False	False	True			1917	Reyneke van Stuwe, Jeanne	[Jeane Henriette Reine Reijneke]	(Soerakarta 1 september 1874 - Den Haag 24 juli 1951)	1898	1937	Soerakarta 1 september 1874	Soerakarta	1.0	9.0	1874.0	19.0	Den Haag 24 juli 1951	Den Haag	24.0	7.0	1951.0	20.0
tous004petr01	Petrusken's einde	1917	1ste druk	werk	Fernand		Toussaint van Boelaere	De Nieuwe Boekhandel	Brussel	be	proza	tous004petr01_01	https://www.dbnl.org/tekst/tous004petr01_01	tous004	1917	1917	exact	1910	1910	False	False	False	True			1917	Toussaint van Boelaere, Fernand	[Fernand Victor]	(Anderlecht 18 februari 1875 - Brussel 30 april 1947)	1910	1937	Anderlecht 18 februari 1875	Anderlecht	18.0	2.0	1875.0	19.0	Brussel 30 april 1947	Brussel	30.0	4.0	1947.0	20.0
sche034verh01	Verhalen	1917	2de druk	herdruk	Arthur	van	Schendel	Maatschappij voor Goede en Goedkoope Lectuur	Amsterdam	nl	proza	sche034verh01_01	https://www.dbnl.org/tekst/sche034verh01_01	sche034	1908	1908	exact	1910	1910	False	False	False	True	sche034verh01	1908-1908	1908-1908	Schendel, Arthur van		(Batavia 5 maart 1874 - Amsterdam 11 september 1946)	1896	1938	Batavia 5 maart 1874	Batavia	5.0	3.0	1874.0	19.0	Amsterdam 11 september 1946	Amsterdam	11.0	9.0	1946.0	20.0
reyn008circ01	Circus-leven	1917	1ste druk	werk	Jeanne		Reyneke van Stuwe	L.J. Veen	Amsterdam	nl	proza	reyn008circ01_01	https://www.dbnl.org/tekst/reyn008circ01_01	reyn008	1917	1917	exact	1910	1910	False	False	False	True			1917	Reyneke van Stuwe, Jeanne	[Jeane Henriette Reine Reijneke]	(Soerakarta 1 september 1874 - Den Haag 24 juli 1951)	1898	1937	Soerakarta 1 september 1874	Soerakarta	1.0	9.0	1874.0	19.0	Den Haag 24 juli 1951	Den Haag	24.0	7.0	1951.0	20.0
reyn008gevl01	Zijden en keerzijden. Deel 14. Het gevleugelde wiel	1918	1ste druk	werk	Jeanne		Reyneke van Stuwe	L.J. Veen	Amsterdam	nl	proza	reyn008gevl01_01	https://www.dbnl.org/tekst/reyn008gevl01_01	reyn008	1918	1918	exact	1910	1910	False	False	False	True			1918	Reyneke van Stuwe, Jeanne	[Jeane Henriette Reine Reijneke]	(Soerakarta 1 september 1874 - Den Haag 24 juli 1951)	1898	1937	Soerakarta 1 september 1874	Soerakarta	1.0	9.0	1874.0	19.0	Den Haag 24 juli 1951	Den Haag	24.0	7.0	1951.0	20.0
sabb002filo01	De filosoof van 't Sashuis	1918	4de druk	herdruk	Maurits		Sabbe	Van Dishoeck	Bussum	nl	proza	sabb002filo01_01	https://www.dbnl.org/tekst/sabb002filo01_01	sabb002	1907	1907	exact	1910	1910	False	False	False	True	sabb002filo01	1907-1907	1907-1907	Sabbe, Maurits	[Maurits Karel Maria Willem]	(Brugge 9 februari 1873 - Antwerpen 12 februari 1938)	1897	1920	Brugge 9 februari 1873	Brugge	9.0	2.0	1873.0	19.0	Antwerpen 12 februari 1938	Antwerpen	12.0	2.0	1938.0	20.0
timm010zeer01	De zeer schone uren van Juffrouw Symforosa, begijntjen	1918	1ste druk	werk	Felix		Timmermans			be	proza	timm010zeer01_01	https://www.dbnl.org/tekst/timm010zeer01_01	timm010	1918	1918	exact	1910	1910	False	False	False	True			1918	Timmermans, Felix	[Leopold Maximiliaan Felix]	(Lier 5 juli 1886 - Lier 24 januari 1947)	1909	1967	Lier 5 juli 1886	Lier	5.0	7.0	1886.0	19.0	Lier 24 januari 1947	Lier	24.0	1.0	1947.0	20.0
quer001gesl01	Het geslacht der Santeljano's. De verweerde jaren (onder ps. Joost Mendes)	1918	1ste druk	werk	Em.		Querido			nl	proza	quer001gesl01_01	https://www.dbnl.org/tekst/quer001gesl01_01	quer001	1918	1918	exact	1910	1910	False	False	False	True			1918	Querido, Em.		(Amsterdam 6 augustus 1871 - Sobibor 23 juli 1943)	1918	1929	Amsterdam 6 augustus 1871	Amsterdam	6.0	8.0	1871.0	19.0	Sobibor 23 juli 1943	Sobibor	23.0	7.0	1943.0	20.0
buys009roma01	De roman van den schaatsenrijder	1918	1ste druk	werk	Cyriel		Buysse	Maatschappij voor Goede en Goedkoope Lectuur	Amsterdam	nl	proza	buys009roma01_01	https://www.dbnl.org/tekst/buys009roma01_01	buys009	1918	1918	exact	1910	1910	False	False	False	True			1918	Buysse, Cyriel	[Cyrillus Gustave Emile]	(Nevele 20 september 1859 - Afsnee 25 juli 1932)	1893	1924	Nevele 20 september 1859	Nevele	20.0	9.0	1859.0	19.0	Afsnee 25 juli 1932	Afsnee	25.0	7.0	1932.0	20.0
blaa012onde01	Onder één dak	1918	1ste druk	werk	Henriëtte		Blaauw	Gebr. Kluitman	Alkmaar	nl	proza	blaa012onde01_01	https://www.dbnl.org/tekst/blaa012onde01_01	blaa012	1918	1918	exact	1910	1910	False	False	False	True			1918	Blaauw, Henriëtte	[Henriëtte Sophia]	(Veenwouden 5 februari 1875 - Zeist 15 februari 1949)	1910	1931	Veenwouden 5 februari 1875	Veenwouden	5.0	2.0	1875.0	19.0	Zeist 15 februari 1949	Zeist	15.0	2.0	1949.0	20.0
abko001pink02	De Pinkertonnetjes	1918	3de druk	herdruk	Chr.	van	Abkoude	A.W. Bruna & Zoon	Utrecht	nl	proza	abko001pink02_01	https://www.dbnl.org/tekst/abko001pink02_01	abko001	1913	1913	exact	1910	1910	False	False	False	True	abko001pink02	1913-1913	1913-1913	Abkoude, Chr. van	[Christiaan Frederik (Chris)]	(Rotterdam 6 november 1880 - Portland (Oregon) 2 januari 1960)	1907	1931	Rotterdam 6 november 1880	Rotterdam	6.0	11.0	1880.0	19.0	Portland (Oregon) 2 januari 1960	Portland (Oregon)	2.0	1.0	1960.0	20.0
abko001wate02	De waterratten. Het waterkamp op de Friesche meren	1918	2de druk	herdruk	Chr.	van	Abkoude	Kluitman	Alkmaar	nl	proza	abko001wate02_01	https://www.dbnl.org/tekst/abko001wate02_01	abko001	1915	1915	exact	1910	1910	False	False	False	True	abko001wate02	1915-1915	1915-1915	Abkoude, Chr. van	[Christiaan Frederik (Chris)]	(Rotterdam 6 november 1880 - Portland (Oregon) 2 januari 1960)	1907	1931	Rotterdam 6 november 1880	Rotterdam	6.0	11.0	1880.0	19.0	Portland (Oregon) 2 januari 1960	Portland (Oregon)	2.0	1.0	1960.0	20.0
brui003lang01	Langs den waterkant	1918	1ste druk	werk	Cor		Bruijn	Gebr. Kluitman	Alkmaar	nl	proza	brui003lang01_01	https://www.dbnl.org/tekst/brui003lang01_01	brui003	1918	1918	exact	1910	1910	False	False	False	True			1918	Bruijn, Cor	[Cornelis Pieter]	(Wormerveer 17 mei 1883 - Hilversum 16 november 1978)	1918	1918	Wormerveer 17 mei 1883	Wormerveer	17.0	5.0	1883.0	19.0	Hilversum 16 november 1978	Hilversum	16.0	11.0	1978.0	20.0
eyck001opga01	Opgang	1918	1ste druk	werk	P.N.	van	Eyck	Brusse's Uitgevers-Maatschappij	Rotterdam	nl	proza	eyck001opga01_01	https://www.dbnl.org/tekst/eyck001opga01_01	eyck001	1918	1918	exact	1910	1910	False	False	False	True			1918	Eyck, P.N. van	[Pieter Nicolaas]	(Breukelen 1 oktober 1887 - Wassenaar 10 april 1954)	1918	1918	Breukelen 1 oktober 1887	Breukelen	1.0	10.0	1887.0	19.0	Wassenaar 10 april 1954	Wassenaar	10.0	4.0	1954.0	20.0
hoek087alie01	Ali en haar vriendje	1918	1ste druk	werk	Nelly		Hoekstra-Kapteijn	Gebr. Kluitman	Alkmaar	nl	proza	hoek087alie01_01	https://www.dbnl.org/tekst/hoek087alie01_01	hoek087	1918	1918	exact	1910	1910	False	False	False	True			1918	Hoekstra-Kapteijn, Nelly			1918	1918												
gogh002rijk01	Het rijke leven	1918	4de druk	herdruk	Anna	van	Gogh-Kaulbach	Van Kampen	Amsterdam	nl	proza	gogh002rijk01_01	https://www.dbnl.org/tekst/gogh002rijk01_01	gogh002	1898	1898	exact	1910	1910	False	False	False	True	gogh002rijk01	1898-1898	1898-1898	Gogh-Kaulbach, Anna van		(Velsen 31 december 1869 - Haarlem 28 januari 1960)	1898	1920	Velsen 31 december 1869	Velsen	31.0	12.0	1869.0	19.0	Haarlem 28 januari 1960	Haarlem	28.0	1.0	1960.0	20.0
kiev001fran01	Frans van Dorentil	1918	4de druk	herdruk	C.J.		Kieviet	Gebr. Kluitman	Alkmaar	nl	proza	kiev001fran01_01	https://www.dbnl.org/tekst/kiev001fran01_01	kiev001	1890	1890	exact	1910	1910	False	False	False	True	kiev001fran01	1890-1890	1890-1890	Kieviet, C.J.	[Cornelis Johannes]	(Hoofddorp 8 maart 1858 - Wassenaar 10 augustus 1931)	1890	1933	Hoofddorp 8 maart 1858	Hoofddorp	8.0	3.0	1858.0	19.0	Wassenaar 10 augustus 1931	Wassenaar	10.0	8.0	1931.0	20.0
kiev001gehe02	De geheimzinnige koepel	1918	1ste druk	werk	C.J.		Kieviet	Valkhoff & Co/S.W. Melchior	Amersfoort/Amersfoort	nl	proza	kiev001gehe02_01	https://www.dbnl.org/tekst/kiev001gehe02_01	kiev001	1918	1918	exact	1910	1910	False	False	False	True			1918	Kieviet, C.J.	[Cornelis Johannes]	(Hoofddorp 8 maart 1858 - Wassenaar 10 augustus 1931)	1890	1933	Hoofddorp 8 maart 1858	Hoofddorp	8.0	3.0	1858.0	19.0	Wassenaar 10 augustus 1931	Wassenaar	10.0	8.0	1931.0	20.0
hich002kaff04	Een Kaffersche heldin, of Oehoehoe en Oezinto	1918	2de druk	herdruk	Nynke	van	Hichtum	H. Honig	Utrecht	nl	proza	hich002kaff04_01	https://www.dbnl.org/tekst/hich002kaff04_01	hich002	1901	1901	exact	1910	1910	False	False	False	True	hich002kaff04	1901-1901	1901-1901	Hichtum, Nynke van		(Nes 13 februari 1860 - Hilversum 9 januari 1939)	1899	1931	Nes 13 februari 1860	Nes	13.0	2.0	1860.0	19.0	Hilversum 9 januari 1939	Hilversum	9.0	1.0	1939.0	20.0
goud005zoek01	Zoekenden	1918	2de, herziene druk	herdruk	Sam		Goudsmit	Mij. voor Goede en Goedkoope Lectuur	Amsterdam	nl	proza	goud005zoek01_01	https://www.dbnl.org/tekst/goud005zoek01_01	goud005	1907	1907	exact	1910	1910	False	False	False	True	goud005zoek01	1907-1907	1907-1907	Goudsmit, Sam		(Kampen 1884 -   1954)	1907	1936	Kampen 1884	Kampen			1884.0	19.0	1954				1954.0	20.0
wit_001verb01	Verborgen bronnen	1918	4de druk	herdruk	Augusta	de	Wit	Van Kampen	Amsterdam	nl	proza	wit_001verb01_01	https://www.dbnl.org/tekst/wit_001verb01_01	wit_001	1899	1899	exact	1910	1910	False	False	False	True	wit_001verb01	1899-1899	1899-1899	Wit, Augusta de		(Sibolga (Sumatra) 25 november 1864 - Baarn 9 februari 1939)	1899	1932	Sibolga (Sumatra) 25 november 1864	Sibolga (Sumatra)	25.0	11.0	1864.0	19.0	Baarn 9 februari 1939	Baarn	9.0	2.0	1939.0	20.0
