ti_id	titel	jaar	druk	categorie	voornaam	voorvoegsel	achternaam	uitgever	plaats_van_uitgave	cc_land	genre	geplaatst	link naar DBNL.org	author_id	year_start	year_end	year_precision	decade_start	decade_end	is_anonymous	no_author_id	is_magazine	is_prose
land004avee02	Ave Eva	1987	18de druk	herdruk	Olaf J.	de	Landell	De Boekerij	Amsterdam	nl	proza	land004avee02_01	https://www.dbnl.org/tekst/land004avee02_01	land004	1987	1987	exact	1980	1980	False	False	False	True
land004metl03	Met liefde en respect. Deel 1: Het devies	1987	9de druk	herdruk	Olaf J.	de	Landell	De Boekerij	Amsterdam	nl	proza	land004metl03_01	https://www.dbnl.org/tekst/land004metl03_01	land004	1987	1987	exact	1980	1980	False	False	False	True
bosm029trou01	De troubadour van Carcassonne	1987	1ste druk	werk	Nanne		Bosma	Leopold	Amsterdam	nl	proza	bosm029trou01_01	https://www.dbnl.org/tekst/bosm029trou01_01	bosm029	1987	1987	exact	1980	1980	False	False	False	True
doel004opzo01	Op zoek naar Mari Watson	1987	1ste druk	werk	Thea		Doelwijt	De Fontein / Infodok / Nederlands Bibliotheek en Lektuur Centrum / Novib	Baarn / Leuven / Den Haag / Den Haag	vn	proza	doel004opzo01_01	https://www.dbnl.org/tekst/doel004opzo01_01	doel004	1987	1987	exact	1980	1980	False	False	False	True
pole001inde01	In de arena	1987	1ste druk	werk	Sybren		Polet	De Bezige Bij	Amsterdam	nl	proza	pole001inde01_01	https://www.dbnl.org/tekst/pole001inde01_01	pole001	1987	1987	exact	1980	1980	False	False	False	True
pos_002ziek01	De ziekte van Anna Printemps	1987	1ste druk	werk	Hugo		Pos	In de Knipscheer	Haarlem	nl	proza	pos_002ziek01_01	https://www.dbnl.org/tekst/pos_002ziek01_01	pos_002	1987	1987	exact	1980	1980	False	False	False	True
geel005dode01	Dode bladeren	1987	1ste druk	werk	Rudolf		Geel	Conserve	Schoorl	nl	proza	geel005dode01_01	https://www.dbnl.org/tekst/geel005dode01_01	geel005	1987	1987	exact	1980	1980	False	False	False	True
mcle001hoed01	Hoe duur was de suiker?	1987	1ste druk	werk	Cynthia		McLeod	Vaco	Paramaribo	sur	proza	mcle001hoed01_01	https://www.dbnl.org/tekst/mcle001hoed01_01	mcle001	1987	1987	exact	1980	1980	False	False	False	True
hann001leli01	Lelies voor een duivenmelker	1987	1ste druk	werk	Robin		Hannelore	De Roerdomp	Brecht	be	proza	hann001leli01_01	https://www.dbnl.org/tekst/hann001leli01_01	hann001	1987	1987	exact	1980	1980	False	False	False	True
dros001anne01	Annetje Lie in het holst van de nacht	1987	1ste druk	werk	Imme		Dros	Van Holkema & Warendorf	Bussum	nl	proza	dros001anne01_01	https://www.dbnl.org/tekst/dros001anne01_01	dros001	1987	1987	exact	1980	1980	False	False	False	True
klei066acce01	Het acces van Meijel	1987	1ste druk	werk	Jos		Kleinjans	Het Spectrum	Utrecht [etc.]	nl	proza	klei066acce01_01	https://www.dbnl.org/tekst/klei066acce01_01	klei066	1987	1987	exact	1980	1980	False	False	False	True
post003land02	Het land, in brieven	1987	1ste druk	uitgave	Elisabeth Maria		Post	Querido	Amsterdam	nl	proza	post003land02_01	https://www.dbnl.org/tekst/post003land02_01	post003	1987	1987	exact	1980	1980	False	False	False	True
hann001meer01	De meerval	1988	1ste druk	werk	Robin		Hannelore	Den Gulden Engel	Wommelgem	be	proza	hann001meer01_01	https://www.dbnl.org/tekst/hann001meer01_01	hann001	1988	1988	exact	1980	1980	False	False	False	True
heij001dich01	Dichters slaags. De lange mars langs de literaire cafés	1988	1ste druk	werk	A.F.Th.	van der	Heijden	Stichting Literair Café Deventer	Deventer	nl	proza	heij001dich01_01	https://www.dbnl.org/tekst/heij001dich01_01	heij001	1988	1988	exact	1980	1980	False	False	False	True
helm003zust01	Zusters van liefde	1988	1ste druk	werk	Albert		Helman	Nijgh & Van Ditmar	Amsterdam	nl	proza	helm003zust01_01	https://www.dbnl.org/tekst/helm003zust01_01	helm003	1988	1988	exact	1980	1980	False	False	False	True
geel005para01	De paradijsganger	1988	1ste druk	werk	Rudolf		Geel	De Arbeiderspers	Amsterdam	nl	proza	geel005para01_01	https://www.dbnl.org/tekst/geel005para01_01	geel005	1988	1988	exact	1980	1980	False	False	False	True
wadm001frou01	De frou yn 'e flesse	1988	1ste druk	werk	Anne		Wadman	Osinga	Drachten [etc.]	nl	proza	wadm001frou01_01	https://www.dbnl.org/tekst/wadm001frou01_01	wadm001	1988	1988	exact	1980	1980	False	False	False	True
doel004pete01	Peter en Dino. Een verhaal over taal	1988	1ste druk	werk	Thea		Doelwijt	K & L Grafische Produkties	Amsterdam	nl	proza	doel004pete01_01	https://www.dbnl.org/tekst/doel004pete01_01	doel004	1988	1988	exact	1980	1980	False	False	False	True
wols001groe01	Het groene labyrint	1988	1ste druk	werk	Frits		Wols	Uitgeverij De Volksboekwinkel	Paramaribo	sur	proza	wols001groe01_01	https://www.dbnl.org/tekst/wols001groe01_01	wols001	1988	1988	exact	1980	1980	False	False	False	True
cler017wvdb01	Woelige weken: november-december 1813	1988	1ste druk	uitgave	Willem	de	Clercq	Querido	Amsterdam	nl	proza	cler017wvdb01_01	https://www.dbnl.org/tekst/cler017wvdb01_01	cler017	1988	1988	exact	1980	1980	False	False	False	True
verv017teko01	Het tekort	1988	1ste druk	werk	Hans		Vervoort	De Arbeiderspers	Amsterdam	nl	proza	verv017teko01_01	https://www.dbnl.org/tekst/verv017teko01_01	verv017	1988	1988	exact	1980	1980	False	False	False	True
bosm029zwan01	Zwanen op de Theems	1988	1ste druk	werk	Nanne		Bosma	Leopold	Amsterdam	nl	proza	bosm029zwan01_01	https://www.dbnl.org/tekst/bosm029zwan01_01	bosm029	1988	1988	exact	1980	1980	False	False	False	True
ploe002jach01	De jacht	1988	1ste druk	werk	Durk	van der	Ploeg	Friese Pers Boekerij	Drachten [etc.]	nl	proza	ploe002jach01_01	https://www.dbnl.org/tekst/ploe002jach01_01	ploe002	1988	1988	exact	1980	1980	False	False	False	True
coup002vano01	Van oude menschen, de dingen, die voorbijgaan...	1988	1ste druk	uitgave	Louis		Couperus	Veen	Utrecht [etc.]	nl	proza	coup002vano01_01	https://www.dbnl.org/tekst/coup002vano01_01	coup002	1988	1988	exact	1980	1980	False	False	False	True
geel005gedo02	Een gedoodverfde winnaar	1988	2de druk	herdruk	Rudolf		Geel	Querido	Amsterdam	nl	proza	geel005gedo02_01	https://www.dbnl.org/tekst/geel005gedo02_01	geel005	1988	1988	exact	1980	1980	False	False	False	True
lenz006klei01	De kleine Indiaan	1988	1ste druk	werk	Johan Alphons		Lenz	Educatieve uitgeverij Njun Frudu	Wanica	sur	proza	lenz006klei01_01	https://www.dbnl.org/tekst/lenz006klei01_01	lenz006	1988	1988	exact	1980	1980	False	False	False	True
land004blon02	Blonde Martijn	1988	9de druk	herdruk	Olaf J.	de	Landell	De Boekerij	Amsterdam	nl	proza	land004blon02_01	https://www.dbnl.org/tekst/land004blon02_01	land004	1988	1988	exact	1980	1980	False	False	False	True
bilk001imit01	Imitaasjelear	1988	1ste druk	werk	Jetske		Bilker	Koperative Utjowerij	Boalsert [Bolsward]	nl	proza	bilk001imit01_01	https://www.dbnl.org/tekst/bilk001imit01_01	bilk001	1988	1988	exact	1980	1980	False	False	False	True
meeu004badh01	Badhuis in de sneeuw	1988	1ste druk	werk	Paul		Meeuws	Van Oorschot	Amsterdam	nl	proza	meeu004badh01_01	https://www.dbnl.org/tekst/meeu004badh01_01	meeu004	1988	1988	exact	1980	1980	False	False	False	True
moli001aard01	Aardbeien in september	1988	1ste druk	werk	Rob		Molin	De Geus	Breda	nl	proza	moli001aard01_01	https://www.dbnl.org/tekst/moli001aard01_01	moli001	1988	1988	exact	1980	1980	False	False	False	True
swee002tien01	De tien vermakelijkheden van het huwelijk	1988	1ste druk	uitgave	Hieronymus		Sweerts	Querido	Amsterdam	nl	proza	swee002tien01_01	https://www.dbnl.org/tekst/swee002tien01_01	swee002	1988	1988	exact	1980	1980	False	False	False	True
bosm029duiv01	De duivelskater	1989	1ste druk	werk	Nanne		Bosma	Dijkstra	Groningen	nl	proza	bosm029duiv01_01	https://www.dbnl.org/tekst/bosm029duiv01_01	bosm029	1989	1989	exact	1980	1980	False	False	False	True
pos_002maus01	Het mausoleum van de innerlijke vrede	1989	1ste druk	werk	Hugo		Pos	In de Knipscheer	Amsterdam	nl	proza	pos_002maus01_01	https://www.dbnl.org/tekst/pos_002maus01_01	pos_002	1989	1989	exact	1980	1980	False	False	False	True
hann001opee01	Op een wit paard naar Geel	1989	1ste druk	werk	Robin		Hannelore	De Roerdomp	Brecht	be	proza	hann001opee01_01	https://www.dbnl.org/tekst/hann001opee01_01	hann001	1989	1989	exact	1980	1980	False	False	False	True
huls013roze09	Rozemarijntje en de oude juffrouw	1989	13de druk	herdruk	W.G.	van de	Hulst	G.F. Callenbach	Nijkerk	nl	proza	huls013roze09_01	https://www.dbnl.org/tekst/huls013roze09_01	huls013	1989	1989	exact	1980	1980	False	False	False	True
spro002pest01	...De pest voor een schip	1989	1ste druk	werk	Rosalie		Sprooten	De Geus	Breda	nl	proza	spro002pest01_01	https://www.dbnl.org/tekst/spro002pest01_01	spro002	1989	1989	exact	1980	1980	False	False	False	True
blam001arme01	De arme student	1989	1ste druk	uitgave	Anna		Blaman	Meulenhoff	Amsterdam	nl	proza	blam001arme01_01	https://www.dbnl.org/tekst/blam001arme01_01	blam001	1989	1989	exact	1980	1980	False	False	False	True
kemp009verh01	Verhalen van Surinaamse schrijvers	1989	1ste druk	werk	Michiel	van	Kempen	De Arbeiderspers	Amsterdam	nl	proza	kemp009verh01_01	https://www.dbnl.org/tekst/kemp009verh01_01	kemp009	1989	1989	exact	1980	1980	False	False	False	True
hann001schi01	Een schild met everzwijnen	1990	1ste druk	werk	Robin		Hannelore	De Roerdomp	Brecht	be	proza	hann001schi01_01	https://www.dbnl.org/tekst/hann001schi01_01	hann001	1990	1990	exact	1990	1990	False	False	False	True
bieg001ande01	Anderland	1990	1ste druk	werk	Paul		Biegel	Holland	Haarlem	nl	proza	bieg001ande01_01	https://www.dbnl.org/tekst/bieg001ande01_01	bieg001	1990	1990	exact	1990	1990	False	False	False	True
tell003lang01	Langzaam, zo snel als zij konden	1990	3de druk	herdruk	Toon		Tellegen	Querido	Amsterdam	nl	proza	tell003lang01_01	https://www.dbnl.org/tekst/tell003lang01_01	tell003	1990	1990	exact	1990	1990	False	False	False	True
pina017fato01	Fatoe Fransje 	1990	1ste druk	werk	Ronald L.		Pinas	Instituut voor Taalwetenschap	Paramaribo	sur	proza	pina017fato01_01	https://www.dbnl.org/tekst/pina017fato01_01	pina017	1990	1990	exact	1990	1990	False	False	False	True
bosm029held01	De held van Monségur, of 'Het boek van de pelgrim'	1990	1ste druk	werk	Nanne		Bosma	Fontein	Baarn	nl	proza	bosm029held01_01	https://www.dbnl.org/tekst/bosm029held01_01	bosm029	1990	1990	exact	1990	1990	False	False	False	True
coup002kort02	Korte arabesken	1990	1ste druk	uitgave	Louis		Couperus	Veen	Utrecht [etc.]	nl	proza	coup002kort02_01	https://www.dbnl.org/tekst/coup002kort02_01	coup002	1990	1990	exact	1990	1990	False	False	False	True
coup002nood02	Noodlot	1990	1ste druk	uitgave	Louis		Couperus	Veen	Utrecht/Antwerpen	vn	proza	coup002nood02_01	https://www.dbnl.org/tekst/coup002nood02_01	coup002	1990	1990	exact	1990	1990	False	False	False	True
buch001reke03	De rekening	1990	6de druk	herdruk	Boudewijn		Büch	De Arbeiderspers	Amsterdam	nl	proza	buch001reke03_01	https://www.dbnl.org/tekst/buch001reke03_01	buch001	1990	1990	exact	1990	1990	False	False	False	True
buch001reke02	De rekening	1990	5de druk	herdruk	Boudewijn		Büch	De Arbeiderspers	Amsterdam	nl	proza	buch001reke02_01	https://www.dbnl.org/tekst/buch001reke02_01	buch001	1990	1990	exact	1990	1990	False	False	False	True
coup002ode_02	De ode	1990	1ste druk	uitgave	Louis		Couperus	Veen	Utrecht [etc.]	nl	proza	coup002ode_02_01	https://www.dbnl.org/tekst/coup002ode_02_01	coup002	1990	1990	exact	1990	1990	False	False	False	True
coup002exta02	Extaze. Een boek van geluk	1990	1ste druk	uitgave	Louis		Couperus	Veen	Utrecht [etc.]	nl	proza	coup002exta02_01	https://www.dbnl.org/tekst/coup002exta02_01	coup002	1990	1990	exact	1990	1990	False	False	False	True
goin001hyns01	Hynstefigen	1990	1ste druk	werk	Hylkje		Goïnga	Friese Pers Boekerij	Drachten [etc.]	nl	proza	goin001hyns01_01	https://www.dbnl.org/tekst/goin001hyns01_01	goin001	1990	1990	exact	1990	1990	False	False	False	True
haze002mooi01	Mooie dagen	1990	1ste druk	werk	Veronica		Hazelhoff	Querido	Amsterdam	nl	proza	haze002mooi01_01	https://www.dbnl.org/tekst/haze002mooi01_01	haze002	1990	1990	exact	1990	1990	False	False	False	True
zuyl002mijn01	Mijnheer Sainte Anne	1990	3de druk	herdruk	Belle	van	Zuylen			nl	proza	zuyl002mijn01_01	https://www.dbnl.org/tekst/zuyl002mijn01_01	zuyl002	1990	1990	exact	1990	1990	False	False	False	True
verr010also01	Als oorlog echt is	1991	1ste druk	werk	Dolf		Verroen	Leopold	Amsterdam	nl	proza	verr010also01_01	https://www.dbnl.org/tekst/verr010also01_01	verr010	1991	1991	exact	1990	1990	False	False	False	True
coup002maje02	Majesteit	1991	1ste druk	uitgave	Louis		Couperus	Veen	Amsterdam [etc.]	nl	proza	coup002maje02_01	https://www.dbnl.org/tekst/coup002maje02_01	coup002	1991	1991	exact	1990	1990	False	False	False	True
coup002schi02	Schimmen van schoonheid	1991	1ste druk	uitgave	Louis		Couperus	Veen	Amsterdam [etc.]	nl	proza	coup002schi02_01	https://www.dbnl.org/tekst/coup002schi02_01	coup002	1991	1991	exact	1990	1990	False	False	False	True
coup002were02	Wereldvrede	1991	1ste druk	uitgave	Louis		Couperus	Veen	Amsterdam [etc.]	nl	proza	coup002were02_01	https://www.dbnl.org/tekst/coup002were02_01	coup002	1991	1991	exact	1990	1990	False	False	False	True
coup002boek04	De boeken der kleine zielen. Deel 1 en 2	1991	1ste druk	uitgave	Louis		Couperus			nl	proza	coup002boek04_01	https://www.dbnl.org/tekst/coup002boek04_01	coup002	1991	1991	exact	1990	1990	False	False	False	True
coup002boek05	De boeken der kleine zielen. Deel 3 en 4	1991	1ste druk	uitgave	Louis		Couperus			nl	proza	coup002boek05_01	https://www.dbnl.org/tekst/coup002boek05_01	coup002	1991	1991	exact	1990	1990	False	False	False	True
coup002hoog02	Hooge troeven	1991	1ste druk	uitgave	Louis		Couperus	Veen	Amsterdam [etc.]	nl	proza	coup002hoog02_01	https://www.dbnl.org/tekst/coup002hoog02_01	coup002	1991	1991	exact	1990	1990	False	False	False	True
bosm029vrij01	Vrijheid en slavernij	1991	1ste druk	werk	Nanne		Bosma	De Fontein	Baarn	nl	proza	bosm029vrij01_01	https://www.dbnl.org/tekst/bosm029vrij01_01	bosm029	1991	1991	exact	1990	1990	False	False	False	True
jous009vert01	Vertrouw nooit een zeeloods	1991	1ste druk	werk	Sjouke		Joustra	De Boer Maritiem	Baarn	nl	proza	jous009vert01_01	https://www.dbnl.org/tekst/jous009vert01_01	jous009	1991	1991	exact	1990	1990	False	False	False	True
hann001mere02	Een merel met lange oren	1991	herdruk	herdruk	Robin		Hannelore	De Roerdomp	Brecht/Antwerpen	be	proza	hann001mere02_01	https://www.dbnl.org/tekst/hann001mere02_01	hann001	1991	1991	exact	1990	1990	False	False	False	True
pina017fred02	Fred	1991	2de druk	herdruk	Ronald L.		Pinas	Instituut voor Taalwetenschap	Paramaribo	sur	proza	pina017fred02_01	https://www.dbnl.org/tekst/pina017fred02_01	pina017	1991	1991	exact	1990	1990	False	False	False	True
wols001leeu01	De leeuwen in gevaar	1991	1ste druk	werk	Frits		Wols	Z.n. [F. Wols]	z.p.	sur	proza	wols001leeu01_01	https://www.dbnl.org/tekst/wols001leeu01_01	wols001	1991	1991	exact	1990	1990	False	False	False	True
dros003jvan01	Hermingard van de Eikenterpen. Een oud vaderlands verhaal	1991	1ste druk	uitgave	Aernout		Drost			nl	proza	dros003jvan01_01	https://www.dbnl.org/tekst/dros003jvan01_01	dros003	1991	1991	exact	1990	1990	False	False	False	True
hann001bloe02	Het bloed van de Pelikaan (Nibelungenliedje)	1991	1ste druk	werk	Robin		Hannelore	Heibrand	Turnhout	be	proza	hann001bloe02_01	https://www.dbnl.org/tekst/hann001bloe02_01	hann001	1991	1991	exact	1990	1990	False	False	False	True
diek001padu01	Padu is gek	1991	6de druk	herdruk	Miep		Diekmann	Leopold	Den Haag	nl	proza	diek001padu01_01	https://www.dbnl.org/tekst/diek001padu01_01	diek001	1991	1991	exact	1990	1990	False	False	False	True
dros001wolf01	De Wolf die tegen water praatte	1991	2de druk	herdruk	Imme		Dros	Moon Press	Bussum	nl	proza	dros001wolf01_01	https://www.dbnl.org/tekst/dros001wolf01_01	dros001	1991	1991	exact	1990	1990	False	False	False	True
helm003mijn04	Mijn aap lacht	1991	herziene druk	herdruk	Albert		Helman	In de Knipscheer	Amsterdam	nl	proza	helm003mijn04_01	https://www.dbnl.org/tekst/helm003mijn04_01	helm003	1991	1991	exact	1990	1990	False	False	False	True
capr009verj01	Een verjaardag vol verrassingen	1991	1ste druk	werk	Helen		Caprino	Pkin Fowru Productions	Paramaribo	sur	proza	capr009verj01_01	https://www.dbnl.org/tekst/capr009verj01_01	capr009	1991	1991	exact	1990	1990	False	False	False	True
ketw001birb01	Birbal en de barbier	1991	1ste druk	werk	Effendi		Ketwaru jr.	Megha Boeken	Paramaribo	sur	proza	ketw001birb01_01	https://www.dbnl.org/tekst/ketw001birb01_01	ketw001	1991	1991	exact	1990	1990	False	False	False	True
broe009jell03	Jellen en Mietje	1992	1ste druk	uitgave	Karel		Broeckaert	Facultés Universitaires Saint-Louis	Brussel	be	proza	broe009jell03_01	https://www.dbnl.org/tekst/broe009jell03_01	broe009	1992	1992	exact	1990	1990	False	False	False	True
bosm029verr01	Verraad in Dorestad	1992	1ste druk	werk	Nanne		Bosma	De Fontein	Baarn	nl	proza	bosm029verr01_01	https://www.dbnl.org/tekst/bosm029verr01_01	bosm029	1992	1992	exact	1990	1990	False	False	False	True
toor005rooi02	Rooie en andere verhalen over mijzelf en mijn klas	1992	2de druk	herdruk	Willem	van	Toorn	Querido		nl	proza	toor005rooi02_01	https://www.dbnl.org/tekst/toor005rooi02_01	toor005	1992	1992	exact	1990	1990	False	False	False	True
kloo006hoar01	De Hoara's fan Hastings	1992	7de druk	herdruk	Simke		Kloosterman	Osinga	Drachten [etc.]	nl	proza	kloo006hoar01_01	https://www.dbnl.org/tekst/kloo006hoar01_01	kloo006	1992	1992	exact	1990	1990	False	False	False	True
coup002kome02	De komedianten	1992	1ste druk	uitgave	Louis		Couperus	Veen	Amsterdam [etc.]	nl	proza	coup002kome02_01	https://www.dbnl.org/tekst/coup002kome02_01	coup002	1992	1992	exact	1990	1990	False	False	False	True
grot015bigi01	De Bigibereman	1992	1ste druk	werk	Romeo		Grot	Groto Publikasi	Paramaribo	sur	proza	grot015bigi01_01	https://www.dbnl.org/tekst/grot015bigi01_01	grot015	1992	1992	exact	1990	1990	False	False	False	True
wols001verb01	Verbroken cirkel	1992	1ste druk	werk	Frits		Wols	Vaco	Paramaribo	sur	proza	wols001verb01_01	https://www.dbnl.org/tekst/wols001verb01_01	wols001	1992	1992	exact	1990	1990	False	False	False	True
hilv004acht01	Achttien voetsporen	1992	1ste druk	werk	Anouschka		Hilversum	Vaco Uitgeversmaatschappij	Paramaribo	sur	proza	hilv004acht01_01	https://www.dbnl.org/tekst/hilv004acht01_01	hilv004	1992	1992	exact	1990	1990	False	False	False	True
krak003para01	Paradijs in tranen	1992	1ste druk	werk	Japke	de	Kraker-van Abbema	Oosterbaan & Le Cointre	Goes	nl	proza	krak003para01_01	https://www.dbnl.org/tekst/krak003para01_01	krak003	1992	1992	exact	1990	1990	False	False	False	True
kemp009land01	Landmeten (onder pseudoniem Winston Leeflang)	1992	1ste druk	werk	Michiel	van	Kempen	In de Knipscheer	Amsterdam	nl	proza	kemp009land01_01	https://www.dbnl.org/tekst/kemp009land01_01	kemp009	1992	1992	exact	1990	1990	False	False	False	True
kris001vere01	Veren voor de piai	1992	1ste druk	werk	Ismene		Krishnadath	Publishing Services Suriname	Paramaribo	sur	proza	kris001vere01_01	https://www.dbnl.org/tekst/kris001vere01_01	kris001	1992	1992	exact	1990	1990	False	False	False	True
tien018tori01	Tori di switi foe leisi	1992	3de, herziene druk	herdruk	H.C.		Tiendalli	Instituut voor Taalwetenschap (SIL)	Paramaribo	sur	proza	tien018tori01_01	https://www.dbnl.org/tekst/tien018tori01_01	tien018	1992	1992	exact	1990	1990	False	False	False	True
ombr001maal01	Maalstroom	1992	1ste druk	werk	Ellen		Ombre	De Arbeiderspers	Amsterdam	nl	proza	ombr001maal01_01	https://www.dbnl.org/tekst/ombr001maal01_01	ombr001	1992	1992	exact	1990	1990	False	False	False	True
geel005dier01	Dierbaar venijn	1992	1ste druk	werk	Rudolf		Geel	Meulenhoff	Amsterdam	nl	proza	geel005dier01_01	https://www.dbnl.org/tekst/geel005dier01_01	geel005	1992	1992	exact	1990	1990	False	False	False	True
pos_002vanh01	Van het een	1992	1ste druk	werk	Hugo		Pos	In de Knipscheer	Amsterdam	nl	proza	pos_002vanh01_01	https://www.dbnl.org/tekst/pos_002vanh01_01	pos_002	1992	1992	exact	1990	1990	False	False	False	True
mcle001lafu01	Lafu. Het hondje van Sita	1992	1ste druk	werk	Cynthia		McLeod	VACO Uitgeversmaatschappij	Paramaribo	sur	proza	mcle001lafu01_01	https://www.dbnl.org/tekst/mcle001lafu01_01	mcle001	1992	1992	exact	1990	1990	False	False	False	True
kris001vang01	De vangst van Pake Djasidin	1992	1ste druk	werk	Ismene		Krishnadath	Publishing Services Suriname	Paramaribo	sur	proza	kris001vang01_01	https://www.dbnl.org/tekst/kris001vang01_01	kris001	1992	1992	exact	1990	1990	False	False	False	True
simh001apot01	De apotheek van Hippocrates	1992	1ste druk	werk	Kees		Simhoffer	De Geus	Breda	nl	proza	simh001apot01_01	https://www.dbnl.org/tekst/simh001apot01_01	simh001	1992	1992	exact	1990	1990	False	False	False	True
wols001bomv01	De bom van Saramacca	1992	1ste druk	werk	Frits		Wols	Z.n.	Paramaribo	sur	proza	wols001bomv01_01	https://www.dbnl.org/tekst/wols001bomv01_01	wols001	1992	1992	exact	1990	1990	False	False	False	True
mech009domo01	Domoortje	1992	1ste druk	werk			Mechtelly	Mechtelli Tjin A Sie	Paramaribo	sur	proza	mech009domo01_01	https://www.dbnl.org/tekst/mech009domo01_01	mech009	1992	1992	exact	1990	1990	False	False	False	True
mato008flui01	Een fluitende boom	1993	1ste druk	werk			Matoeja	Z.n.	z.p.	sur	proza	mato008flui01_01	https://www.dbnl.org/tekst/mato008flui01_01	mato008	1993	1993	exact	1990	1990	False	False	False	True
eman002verh01	Verhalen voor de grotere jeugd en anderen	1993	1ste druk	werk	Orlando		Emanuels	Stichting Kindercultuur (SKC)	Paramaribo	sur	proza	eman002verh01_01	https://www.dbnl.org/tekst/eman002verh01_01	eman002	1993	1993	exact	1990	1990	False	False	False	True
hais001peke01	Peke Donia, de koloniael	1993	6de druk	herdruk	Nyckle J.		Haisma			nl	proza	hais001peke01_01	https://www.dbnl.org/tekst/hais001peke01_01	hais001	1993	1993	exact	1990	1990	False	False	False	True
lich005mijn01	Mijn pijl bleef in de kankantri	1993	1ste druk	werk	Noni		Lichtveld	Lemniscaat / Novib	Rotterdam / z.p. [Den Haag]	nl	proza	lich005mijn01_01	https://www.dbnl.org/tekst/lich005mijn01_01	lich005	1993	1993	exact	1990	1990	False	False	False	True
effe001brie01	Brief van een bejaard man en Reis naar Zweden	1993	1ste druk	uitgave	Justus	van	Effen	Querido	Amsterdam	nl	proza	effe001brie01_01	https://www.dbnl.org/tekst/effe001brie01_01	effe001	1993	1993	exact	1990	1990	False	False	False	True
riem005read01	De reade bwarre	1993	2de druk	herdruk	Trinus		Riemersma			nl	proza	riem005read01_01	https://www.dbnl.org/tekst/riem005read01_01	riem005	1993	1993	exact	1990	1990	False	False	False	True
kies003frou01	De froulju fan de fetweider	1993	3de druk	herdruk	Douwe H.		Kiestra	Koperative Utjowerij	Boalsert [Bolsward]	nl	proza	kies003frou01_01	https://www.dbnl.org/tekst/kies003frou01_01	kies003	1993	1993	exact	1990	1990	False	False	False	True
kemp009siri01	Sirito. 50 Surinaamse vertellingen	1993	1ste druk	werk	Michiel	van	Kempen	Kennedy-Stichting	Paramaribo	nl	proza	kemp009siri01_01	https://www.dbnl.org/tekst/kemp009siri01_01	kemp009	1993	1993	exact	1990	1990	False	False	False	True
berg020hauk01	Hauk en hazze	1993	1ste druk	werk	Wilco		Berga	Friese Pers Boekerij	Drachten [etc.]	nl	proza	berg020hauk01_01	https://www.dbnl.org/tekst/berg020hauk01_01	berg020	1993	1993	exact	1990	1990	False	False	False	True
coup002anti03	Antieke verhalen	1993	1ste druk	uitgave	Louis		Couperus	Veen	Amsterdam [etc.]	nl	proza	coup002anti03_01	https://www.dbnl.org/tekst/coup002anti03_01	coup002	1993	1993	exact	1990	1990	False	False	False	True
coup002over02	Over lichtende drempels	1993	1ste druk	uitgave	Louis		Couperus	Veen	Amsterdam [etc.]	nl	proza	coup002over02_01	https://www.dbnl.org/tekst/coup002over02_01	coup002	1993	1993	exact	1990	1990	False	False	False	True
coup002babe02	Babel	1993	1ste druk	uitgave	Louis		Couperus	Veen	Amsterdam [etc.]	nl	proza	coup002babe02_01	https://www.dbnl.org/tekst/coup002babe02_01	coup002	1993	1993	exact	1990	1990	False	False	False	True
coup002zwal02	De zwaluwen neêr gestreken...	1993	1ste druk	uitgave	Louis		Couperus	Veen	Amsterdam [etc.]	nl	proza	coup002zwal02_01	https://www.dbnl.org/tekst/coup002zwal02_01	coup002	1993	1993	exact	1990	1990	False	False	False	True
spro002mure01	Muren van glas	1993	1ste druk	werk	Rosalie		Sprooten	De Geus	Breda	nl	proza	spro002mure01_01	https://www.dbnl.org/tekst/spro002mure01_01	spro002	1993	1993	exact	1990	1990	False	False	False	True
crie001verg01	Vergaete aorlog	1993	1ste druk	werk	Frits		Criens	[z.n.]	[z.p.	nl	proza	crie001verg01_01	https://www.dbnl.org/tekst/crie001verg01_01	crie001	1993	1993	exact	1990	1990	False	False	False	True
akke004hess01	Hessel Ypma	1993	?	herdruk	Paulus		Akkerman	Osinga	Drachten [etc.]	nl	proza	akke004hess01_01	https://www.dbnl.org/tekst/akke004hess01_01	akke004	1993	1993	exact	1990	1990	False	False	False	True
coup002berg02	De berg van licht	1993	1ste druk	uitgave	Louis		Couperus			nl	proza	coup002berg02_01	https://www.dbnl.org/tekst/coup002berg02_01	coup002	1993	1993	exact	1990	1990	False	False	False	True
coup002xerx02	Xerxes	1993	1ste druk	uitgave	Louis		Couperus	Veen	Amsterdam [etc.]	nl	proza	coup002xerx02_01	https://www.dbnl.org/tekst/coup002xerx02_01	coup002	1993	1993	exact	1990	1990	False	False	False	True
ramj004avon01	Avonturen in Nickerie 	1993	1ste druk	werk	Hélène		Ramjiawan	Z.n. [H. Ramjiawan]	Paramaribo	sur	proza	ramj004avon01_01	https://www.dbnl.org/tekst/ramj004avon01_01	ramj004	1993	1993	exact	1990	1990	False	False	False	True
krak003elis01	Elise, vlucht niet!	1993	1ste druk	werk	Japke	de	Kraker-van Abbema	Kok Voorhoeve	Kampen	nl	proza	krak003elis01_01	https://www.dbnl.org/tekst/krak003elis01_01	krak003	1993	1993	exact	1990	1990	False	False	False	True
